,location,total_sqft,bath,price,bhk
8093,other,1380.0,2.0,80.0,2
8096,other,4346.0,5.0,500.0,4
8098,other,2200.0,3.0,187.0,3
8099,other,3329.0,3.0,330.0,3
8100,other,3600.0,4.0,300.0,4
8101,other,3500.0,3.0,450.0,4
8103,other,1093.0,2.0,65.0,2
8105,other,1535.0,3.0,95.0,3
8107,other,1100.0,2.0,62.7,2
8110,other,2197.0,4.0,280.0,3
8112,other,1100.0,2.0,60.0,2
8113,other,1600.0,3.0,172.0,4
8114,other,1450.0,2.0,85.0,3
8115,other,2000.0,3.0,166.0,4
8119,other,1756.0,3.0,100.0,3
8120,other,1532.0,3.0,92.0,3
8121,other,1650.0,3.0,110.0,3
8122,other,1200.0,2.0,66.0,2
8124,other,1525.0,2.0,122.0,3
8128,other,2400.0,3.0,200.0,4
8129,other,1000.0,2.0,130.0,2
8131,other,3040.0,1.0,180.0,2
8133,other,1390.0,3.0,120.0,3
8135,other,1135.0,2.0,68.0,2
8136,other,900.0,2.0,55.0,2
8140,other,2500.0,3.0,250.0,3
8144,other,1269.72,2.0,68.0,2
8145,other,1168.0,3.0,70.0,3
8147,other,2100.0,4.0,155.0,4
8149,other,1515.0,3.0,93.93,3
8154,other,2700.0,4.0,214.0,6
8155,other,2000.0,3.0,210.0,3
8156,other,2400.0,4.0,300.0,5
8157,other,1760.0,3.0,176.0,3
8158,other,595.0,1.0,42.0,1
8163,other,1170.0,2.0,86.0,2
8164,other,2200.0,4.0,235.0,4
8171,other,1650.0,3.0,175.0,3
8173,other,1670.0,3.0,91.86,3
8177,other,1250.0,2.0,80.0,3
8178,other,1650.0,4.0,160.0,3
8179,other,800.0,2.0,50.0,2
8180,other,1225.0,2.0,150.0,2
8182,other,3675.0,4.0,367.0,4
8183,other,1200.0,2.0,150.0,2
8186,other,1350.0,2.0,80.0,2
8188,other,1614.0,3.0,110.0,3
8189,other,1188.0,2.0,73.0,2
8190,other,1480.0,3.0,90.0,3
8191,other,680.0,2.0,42.0,2
8194,other,955.0,2.0,53.55,2
8196,other,2479.13,3.0,215.0,3
8197,other,1100.0,2.0,106.0,2
8200,other,1925.0,3.0,120.0,3
8201,other,650.0,1.0,26.0,1
8203,other,2000.0,3.0,207.0,3
8204,other,1050.0,2.0,110.0,2
8206,other,2204.0,2.0,305.0,3
8212,other,1685.0,2.0,110.0,3
8214,other,1550.0,3.0,110.0,3
8215,other,500.0,1.0,20.0,1
8217,other,3155.0,4.0,370.0,3
8218,other,1765.0,3.0,105.0,3
8219,other,1265.0,2.0,70.0,2
8220,other,1012.0,2.0,59.0,2
8221,other,2045.0,4.0,154.0,3
8223,other,2400.0,4.0,280.0,6
8224,other,581.91,2.0,25.0,1
8225,other,1158.0,2.0,85.0,3
8226,other,925.0,2.0,51.0,2
8227,other,1415.0,2.0,110.0,2
8230,other,4750.0,5.0,600.0,4
8231,other,1840.0,3.0,155.0,3
8232,other,1350.0,2.0,185.0,2
8233,other,824.0,2.0,60.0,2
8234,other,1340.0,2.0,100.0,3
8235,other,1620.0,2.0,110.0,3
8236,other,1533.0,3.0,115.0,3
8237,other,1560.0,3.0,85.0,3
8239,other,750.0,1.0,25.0,1
8240,other,1375.0,2.0,85.0,3
8247,other,1500.0,3.0,88.0,3
8249,other,1140.0,2.0,76.0,2
8250,other,1198.0,2.0,84.0,2
8251,other,4000.0,4.0,520.0,4
8253,other,1370.0,2.0,75.0,2
8257,other,1000.0,1.0,55.0,2
8258,other,1200.0,2.0,125.0,2
8262,other,1050.0,1.0,70.0,1
8263,other,1200.0,2.0,80.0,3
8271,other,400.0,1.0,14.0,1
8273,other,1575.0,4.0,150.0,5
8275,other,4800.0,5.0,629.0,4
8276,other,1200.0,2.0,70.0,2
8278,other,1100.0,2.0,60.0,2
8280,other,1300.0,2.0,79.0,2
8282,other,3500.0,4.0,350.0,4
8284,other,1000.0,2.0,110.0,3
8291,other,2400.0,3.0,260.0,3
8292,other,1533.0,3.0,85.0,3
8295,other,1452.55,2.0,110.0,2
8296,other,2357.0,3.0,151.0,3
8297,other,1170.0,2.0,105.0,2
8298,other,1411.0,3.0,91.72,3
8300,other,3095.0,3.0,375.0,3
8302,other,1100.0,3.0,78.0,3
8304,other,3600.0,4.0,365.0,4
8307,other,1945.0,3.0,120.0,3
8309,other,1650.0,3.0,165.0,3
8310,other,1550.0,2.0,150.0,3
8312,other,1150.0,2.0,75.0,3
8313,other,1200.0,3.0,74.0,3
8314,other,1229.0,3.0,86.03,3
8315,other,1030.0,2.0,61.0,2
8316,other,600.0,1.0,32.0,1
8317,other,1165.0,2.0,135.0,2
8320,other,3000.0,4.0,240.0,4
8322,other,1315.0,2.0,90.0,2
8323,other,1210.0,2.0,72.0,2
8324,other,11338.0,9.0,1000.0,6
8326,other,30000.0,4.0,2100.0,4
8328,other,1170.0,2.0,68.0,2
8329,other,1600.0,2.0,110.0,2
8331,other,1370.0,2.0,75.0,3
8333,other,1980.0,3.0,224.0,3
8335,other,1700.0,3.0,97.0,3
8336,other,1900.0,3.0,160.0,3
8338,other,1100.0,2.0,75.0,2
8339,other,1929.0,3.0,115.0,3
8340,other,3161.0,4.0,214.0,4
8342,other,3515.0,3.0,420.0,3
8344,other,1100.0,2.0,70.0,2
8348,other,700.0,1.0,41.0,1
8353,other,3000.0,3.0,250.0,3
8354,other,1100.0,2.0,61.0,2
8355,other,1260.0,1.0,41.0,1
8356,other,1500.0,1.0,37.5,1
8357,other,600.0,1.0,17.0,1
8359,other,1165.0,2.0,75.0,2
8360,other,1272.0,4.0,75.0,3
8362,other,1600.0,5.0,140.0,5
8364,other,1000.0,2.0,65.0,3
8366,other,2400.0,4.0,325.0,3
8368,other,1463.0,1.0,142.0,2
8370,other,2401.0,3.0,185.0,3
8371,other,1875.0,2.0,235.0,3
8373,other,890.0,1.0,75.0,1
8376,other,2400.0,3.0,290.0,3
8378,other,1690.0,3.0,100.0,3
8381,other,1350.0,2.0,90.0,2
8382,other,1460.0,3.0,88.0,3
8383,other,1685.0,3.0,95.0,3
8384,other,800.0,1.0,52.0,1
8385,other,4000.0,5.0,280.0,4
8387,other,792.0,2.0,70.0,2
8390,other,2400.0,5.0,235.0,5
8393,other,461.82,1.0,31.7,1
8394,other,1500.0,2.0,85.0,3
8397,other,1260.0,2.0,75.0,2
8399,other,12000.0,12.0,525.0,10
8401,other,2820.0,3.0,285.0,3
8402,other,1950.0,3.0,130.0,3
8404,other,1350.0,2.0,140.0,3
8405,other,4051.0,4.0,345.0,4
8406,other,2100.0,3.0,170.0,3
8407,other,1991.0,3.0,160.0,3
8409,other,1200.0,3.0,66.0,3
8411,other,3000.0,4.0,342.0,4
8412,other,2400.0,6.0,245.0,6
8414,other,1375.0,2.0,105.0,2
8415,other,1693.0,3.0,108.0,3
8422,other,1150.0,2.0,77.5,3
8426,other,1058.0,2.0,60.0,2
8427,other,900.0,1.0,30.0,1
8428,other,1672.0,3.0,150.0,3
8431,other,1250.0,3.0,139.0,3
8432,other,1468.0,3.0,130.0,2
8436,other,1480.0,2.0,145.0,3
8439,other,2280.0,3.0,285.0,3
8440,other,2000.0,3.0,200.0,3
8443,other,1080.0,2.0,75.0,3
8444,other,2400.0,2.0,150.0,3
8446,other,1125.0,2.0,75.0,2
8447,other,1596.0,3.0,95.0,3
8448,other,1639.0,3.0,123.0,3
8450,other,1740.0,3.0,199.0,3
8451,other,1372.0,2.0,90.0,3
8453,other,6200.0,5.0,720.0,5
8456,other,925.0,2.0,63.0,2
8457,other,1200.0,3.0,95.0,4
8458,other,1200.0,2.0,79.0,2
8459,other,2500.0,3.0,270.0,3
8460,other,1584.0,3.0,145.0,4
8461,other,1570.0,3.0,115.0,3
8462,other,3000.0,3.0,400.0,3
8466,other,1750.0,3.0,180.0,3
8467,other,1500.0,1.0,160.0,2
8468,other,2100.0,6.0,275.0,6
8470,other,705.0,1.0,36.5,1
8471,other,1340.0,3.0,77.0,3
8475,other,1260.0,1.0,41.0,1
8476,other,1200.0,2.0,125.0,2
8477,other,1270.0,2.0,175.0,4
8478,other,1200.0,3.0,130.0,3
8479,other,3595.0,6.0,360.0,4
8481,other,3100.0,5.0,385.0,4
8483,other,1200.0,4.0,150.0,4
8484,other,3259.0,3.0,270.0,3
8487,other,596.0,1.0,42.0,1
8488,other,10000.0,16.0,550.0,16
8489,other,1200.0,4.0,110.0,4
8490,other,1910.0,3.0,190.0,3
8493,other,1750.0,3.0,149.0,3
8495,other,985.0,2.0,63.0,2
8496,other,1300.0,2.0,129.0,2
8497,other,1490.0,2.0,88.0,3
8501,other,650.0,1.0,30.0,1
8502,other,1500.0,2.0,89.99,3
8503,other,1350.0,4.0,145.0,4
8504,other,910.0,1.0,42.0,1
8507,other,532.0,1.0,22.49,1
8508,other,1060.0,3.0,62.0,3
8510,other,1550.0,2.0,160.0,2
8514,other,1000.0,2.0,80.0,2
8516,other,1500.0,2.0,97.0,3
8517,other,1865.0,4.0,140.0,3
8519,other,3500.0,4.0,245.0,4
8523,other,1320.0,2.0,73.0,3
8524,other,2150.0,6.0,205.0,6
8527,other,675.0,3.0,52.0,2
8528,other,1801.0,3.0,139.0,3
8530,other,2990.0,4.0,324.0,4
8531,other,2400.0,2.0,160.0,2
8533,other,1150.0,2.0,75.0,2
8534,other,1200.0,3.0,165.0,3
8541,other,1390.0,2.0,80.0,3
8542,other,1550.0,2.0,90.0,3
8545,other,1500.0,4.0,110.0,4
8547,other,1839.0,3.0,165.0,3
8549,other,900.0,2.0,70.0,2
8551,other,1500.0,3.0,149.0,3
8554,other,750.0,2.0,50.0,1
8555,other,600.0,3.0,75.0,2
8556,other,1605.0,2.0,85.0,3
8559,other,1500.0,1.0,19.5,1
8561,other,1200.0,2.0,70.0,2
8562,other,1200.0,2.0,160.0,2
8563,other,1904.0,3.0,155.0,3
8564,other,2770.0,4.0,315.0,3
8565,other,813.0,1.0,39.0,1
8568,other,1630.0,2.0,97.78,3
8570,other,2425.0,4.0,173.0,4
8574,other,1280.0,2.0,75.0,2
8575,other,735.0,1.0,75.0,1
8576,other,500.0,1.0,24.0,1
8578,other,1200.0,4.0,145.0,3
8579,other,1200.0,2.0,100.0,2
8580,other,1200.0,3.0,160.0,3
8581,other,1265.0,2.0,82.0,3
8584,other,1850.0,3.0,98.0,3
8585,other,2360.0,4.0,150.0,4
8586,other,1030.0,2.0,77.25,2
8588,other,2000.0,3.0,160.0,3
8589,other,1575.0,3.0,93.0,3
8590,other,1300.0,2.0,70.0,3
8592,other,1380.0,2.0,75.0,2
8597,other,3100.0,3.0,250.0,3
8598,other,1190.0,2.0,100.0,2
8599,other,1827.0,3.0,100.0,3
8600,other,1500.0,3.0,95.0,3
8601,other,1180.0,2.0,63.0,2
8606,other,1645.0,3.0,95.0,3
8607,other,1200.0,4.0,140.0,4
8610,other,1097.0,2.0,65.0,2
8611,other,1600.0,3.0,165.0,4
8613,other,900.0,2.0,110.0,2
8614,other,1200.0,2.0,125.0,2
8615,other,1355.0,2.0,75.0,2
8617,other,7500.0,4.0,900.0,4
8620,other,4104.0,4.0,360.0,4
8623,other,2080.0,2.0,150.0,2
8624,other,1505.0,2.0,90.0,2
8625,other,1200.0,3.0,95.75,3
8626,other,1810.0,4.0,148.0,3
8628,other,1530.0,2.0,97.0,3
8633,other,1500.0,2.0,130.0,3
8637,other,1400.0,2.0,80.0,2
8638,other,1533.0,3.0,150.0,3
8640,other,3730.0,6.0,450.0,4
8641,other,745.0,2.0,50.0,2
8643,other,1355.0,2.0,95.0,2
8644,other,833.0,1.0,49.0,1
8646,other,3000.0,5.0,270.0,4
8647,other,1220.0,2.0,68.0,2
8648,other,3811.0,3.0,475.0,4
8649,other,1545.0,3.0,85.0,3
8651,other,1350.0,2.0,110.0,2
8653,other,1200.0,2.0,68.0,3
8655,other,2000.0,4.0,180.0,5
8659,other,1280.0,4.0,115.0,4
8660,other,1200.0,3.0,85.0,3
8662,other,1655.0,3.0,155.0,3
8663,other,1150.0,2.0,74.0,2
8665,other,1200.0,2.0,108.0,3
8666,other,1200.0,2.0,75.0,2
8671,other,1500.0,2.0,203.0,2
8674,other,4500.0,9.0,500.0,9
8677,other,1550.0,3.0,160.0,3
8680,other,1758.0,3.0,95.0,3
8681,other,3179.0,5.0,351.0,4
8683,other,1200.0,3.0,85.0,2
8685,other,1800.0,3.0,140.0,3
8688,other,3900.0,4.0,333.0,4
8689,other,2400.0,4.0,200.0,3
8690,other,1645.0,3.0,87.5,3
8692,other,2600.0,3.0,140.0,3
8693,other,950.0,2.0,60.0,2
8699,other,1900.0,3.0,205.0,3
8701,other,1402.0,2.0,85.0,3
8703,other,2100.0,3.0,240.0,3
8707,other,1200.0,3.0,140.0,3
8708,other,814.0,2.0,55.0,2
8711,other,1590.0,3.0,120.0,3
8712,other,3754.0,6.0,430.0,4
8715,other,1450.0,2.0,89.6,3
8717,other,1340.0,2.0,77.0,2
8720,other,1665.0,3.0,105.0,3
8722,other,2300.0,4.0,200.0,4
8723,other,1210.0,2.0,76.0,2
8728,other,1065.0,2.0,58.0,2
8731,other,1636.0,3.0,97.0,3
8732,other,3600.0,4.0,450.0,4
8735,other,1200.0,3.0,72.0,3
8739,other,1000.0,1.0,75.0,2
8742,other,1170.0,2.0,86.0,2
8743,other,4830.0,5.0,390.0,4
8744,other,850.0,2.0,75.0,2
8748,other,2065.0,3.0,130.0,3
8749,other,1150.0,2.0,125.0,2
8752,other,2550.0,4.0,290.0,3
8753,other,3080.0,2.0,285.0,4
8755,other,3400.0,6.0,420.0,4
8756,other,450.0,1.0,25.0,1
8757,other,1100.0,2.0,85.0,2
8762,other,1036.0,2.0,110.0,2
8765,other,1376.0,4.0,156.0,4
8770,other,1080.0,2.0,62.0,2
8774,other,1475.0,2.0,200.0,3
8775,other,1200.0,3.0,96.25,3
8777,other,2631.0,3.0,200.0,4
8778,other,830.0,2.0,60.0,2
8779,other,1500.0,2.0,88.0,2
8782,other,856.0,2.0,48.0,2
8783,other,1143.0,2.0,62.0,2
8785,other,1117.0,2.0,110.0,2
8786,other,600.0,1.0,43.0,1
8790,other,1200.0,3.0,70.0,3
8791,other,2675.0,4.0,290.0,4
8795,other,1477.0,2.0,80.0,3
8796,other,3500.0,5.0,450.0,4
8797,other,1793.0,3.0,98.0,3
8801,other,1020.0,2.0,62.0,2
8802,other,3563.0,6.0,310.0,4
8805,other,3300.0,5.0,318.0,4
8806,other,1200.0,3.0,165.0,3
8810,other,1718.0,3.0,223.0,3
8811,other,1200.0,2.0,75.0,3
8812,other,985.0,2.0,55.0,2
8817,other,1030.0,2.0,80.0,2
8819,other,1150.0,2.0,69.0,2
8822,other,1500.0,2.0,90.0,3
8823,other,900.0,2.0,55.0,2
8828,other,1750.0,2.0,225.0,4
8830,other,1100.0,2.0,78.0,2
8831,other,1180.0,2.0,74.0,2
8833,other,1540.0,3.0,85.0,3
8835,other,1800.0,3.0,230.0,3
8837,other,2000.0,3.0,120.0,3
8838,other,2000.0,3.0,145.0,3
8839,other,500.0,1.0,15.0,1
8845,other,3160.0,4.0,206.0,4
8846,other,922.0,2.0,70.0,2
8847,other,850.0,2.0,72.0,2
8848,other,1200.0,1.0,65.0,2
8850,other,1233.0,2.0,100.0,2
8858,other,1936.0,3.0,110.0,3
8859,other,1652.5,3.0,90.0,3
8861,other,1500.0,3.0,138.0,3
8862,other,700.0,2.0,43.0,2
8863,other,1750.0,3.0,170.0,3
8864,other,1365.0,3.0,99.0,3
8867,other,708.0,1.0,55.0,2
8868,other,1680.0,3.0,135.0,3
8869,other,990.0,2.0,58.0,2
8870,other,1240.0,2.0,100.0,2
8871,other,1810.0,3.0,118.0,3
8872,other,2005.0,3.0,240.0,3
8875,other,1000.0,2.0,97.0,2
8878,other,1430.0,3.0,78.65,3
8880,other,1200.0,2.0,45.0,1
8885,other,840.0,1.0,75.0,1
8886,other,1760.0,2.0,116.0,3
8887,other,600.0,1.0,52.0,2
8888,other,1670.0,3.0,160.0,3
8891,other,1200.0,2.0,75.6,3
8892,other,2400.0,5.0,285.0,5
8893,other,2100.0,4.0,150.0,4
8897,other,1550.0,4.0,120.0,4
8898,other,905.0,2.0,50.0,2
8899,other,1495.0,3.0,200.0,3
8901,other,550.0,1.0,23.0,1
8904,other,1080.0,2.0,75.0,3
8906,other,1537.0,3.0,110.0,3
8907,other,1750.0,3.0,150.0,3
8908,other,2800.0,7.0,250.0,7
8910,other,1191.0,2.0,90.0,2
8913,other,2849.0,5.0,250.0,4
8918,other,827.0,2.0,45.0,2
8925,other,1205.0,2.0,70.0,2
8929,other,2200.0,4.0,160.0,3
8932,other,1900.0,3.0,155.0,3
8933,other,1200.0,1.0,95.0,2
8935,other,1100.0,2.0,61.0,2
8936,other,1100.0,2.0,110.0,2
8937,other,1942.0,3.0,155.0,3
8938,other,1200.0,4.0,80.0,3
8941,other,1515.0,3.0,90.0,3
8944,other,1200.0,4.0,95.0,4
8950,other,1200.0,1.0,69.0,1
8951,other,1717.0,3.0,99.0,3
8953,other,1200.0,1.0,48.0,1
8954,other,1430.0,2.0,78.65,3
8956,other,1190.0,2.0,70.0,2
8958,other,2690.0,4.0,185.0,4
8959,other,1800.0,5.0,250.0,4
8960,other,1594.0,3.0,99.0,3
8961,other,1250.0,2.0,68.0,2
8962,other,1290.0,1.0,77.5,2
8964,other,1464.0,2.0,145.0,2
8965,other,1200.0,2.0,75.0,2
8968,other,1485.0,2.0,156.0,3
8969,other,2070.0,3.0,135.0,3
8972,other,800.0,2.0,55.0,2
8974,other,1480.0,2.0,125.0,3
8976,other,1500.0,2.0,130.0,2
8977,other,2010.0,3.0,125.0,3
8978,other,1504.0,2.0,100.0,3
8980,other,1602.0,2.0,165.0,3
8981,other,1200.0,4.0,130.0,4
8982,other,1800.0,3.0,220.0,3
8988,other,1862.0,3.0,120.0,3
8989,other,2700.0,3.0,200.0,3
8990,other,1677.0,3.0,98.0,3
8992,other,1490.0,2.0,115.0,3
8994,other,1740.0,3.0,120.0,3
8995,other,1020.0,2.0,60.0,2
8996,other,550.0,1.0,16.0,1
8999,other,3664.0,3.0,325.0,3
9000,other,690.0,2.0,42.0,2
9001,other,1520.0,3.0,111.0,3
9003,other,1200.0,4.0,86.0,4
9004,other,1250.0,2.0,90.0,2
9005,other,1900.0,2.0,190.0,3
9008,other,1602.0,2.0,170.0,3
9009,other,1230.0,2.0,70.0,2
9010,other,1600.0,3.0,95.0,3
9011,other,450.0,1.0,60.0,1
9012,other,600.0,2.0,23.0,1
9013,other,3463.0,6.0,310.0,4
9014,other,1200.0,2.0,85.0,2
9017,other,2000.0,4.0,130.0,3
9018,other,1350.0,4.0,140.0,4
9021,other,1175.0,2.0,79.0,2
9023,other,1112.0,2.0,68.0,2
9026,other,1158.0,2.0,75.0,2
9029,other,1200.0,2.0,90.0,2
9030,other,1266.67,2.0,69.0,2
9032,other,2000.0,2.0,160.0,2
9036,other,2679.0,5.0,280.0,4
9037,other,1230.0,2.0,75.0,2
9039,other,3150.0,5.0,145.0,8
9040,other,2400.0,2.0,135.0,2
9041,other,880.0,2.0,48.0,2
9046,other,1022.0,2.0,57.0,2
9047,other,1200.0,2.0,76.0,2
9050,other,1605.0,3.0,100.0,3
9051,other,1542.0,3.0,98.0,3
9054,other,1333.0,2.0,77.27,2
9055,other,1100.0,3.0,110.0,3
9056,other,1050.0,2.0,70.0,2
9060,other,1200.0,4.0,165.0,4
9061,other,1100.0,2.0,145.0,3
9063,other,1200.0,3.0,99.0,3
9066,other,1000.0,2.0,60.0,2
9067,other,5720.0,3.0,350.0,3
9069,other,1012.0,2.0,59.0,2
9072,other,1200.0,4.0,140.0,4
9073,other,600.0,2.0,39.0,2
9076,other,1700.0,3.0,111.0,3
9080,other,1780.0,3.0,110.0,3
9082,other,1080.0,3.0,149.0,3
9083,other,900.0,2.0,65.0,3
9085,other,1200.0,3.0,160.0,4
9086,other,1540.0,3.0,85.0,3
9087,other,2456.0,3.0,220.0,3
9089,other,1530.0,2.0,185.0,2
9092,other,1717.0,3.0,120.0,3
9095,other,1475.0,2.0,171.0,2
9097,other,650.0,1.0,16.0,1
9099,other,1504.0,2.0,102.0,3
9101,other,1800.0,4.0,145.0,4
9102,other,3000.0,4.0,240.0,4
9104,other,1625.0,3.0,92.0,3
9105,other,2400.0,4.0,250.0,4
9108,other,1490.0,2.0,92.0,3
9110,other,1044.0,2.0,60.0,2
9114,other,1567.2,2.0,190.0,3
9119,other,1293.0,2.0,75.0,2
9121,other,860.0,2.0,65.5,2
9122,other,1374.0,2.0,88.0,3
9126,other,2000.0,2.0,160.0,4
9127,other,834.0,1.0,62.0,1
9128,other,600.0,1.0,52.0,1
9129,other,2000.0,4.0,135.0,4
9130,other,2750.0,3.0,260.0,3
9134,other,1280.0,2.0,90.0,2
9136,other,2075.0,3.0,175.0,3
9143,other,2274.24,4.0,160.0,3
9145,other,900.0,3.0,105.0,2
9148,other,1350.0,3.0,75.0,3
9150,other,470.0,2.0,10.0,1
9152,other,1313.0,4.0,150.0,3
9153,other,2515.0,4.0,155.0,3
9156,other,2665.0,3.0,350.0,3
9158,other,3500.0,5.0,450.0,4
9165,other,2400.0,5.0,300.0,6
9166,other,3000.0,4.0,130.0,8
9167,other,1235.0,2.0,140.0,2
9168,other,3200.0,3.0,260.0,3
9169,other,1450.0,3.0,90.0,3
9170,other,3754.0,6.0,480.0,4
9171,other,1893.0,3.0,115.0,3
9174,other,1200.0,2.0,100.0,3
9175,other,1205.0,2.0,70.0,2
9176,other,1500.0,3.0,90.0,3
9178,other,1250.0,2.0,67.0,2
9181,other,375.0,1.0,26.0,1
9182,other,800.0,3.0,59.5,2
9184,other,1400.0,2.0,85.0,2
9185,other,1800.0,2.0,100.0,3
9186,other,925.0,2.0,70.0,2
9189,other,3500.0,2.0,350.0,4
9192,other,2100.0,4.0,255.0,3
9193,other,400.0,1.0,35.0,1
9196,other,2400.0,5.0,180.0,4
9197,other,6000.0,1.0,276.0,1
9198,other,825.0,2.0,40.0,1
9200,other,5000.0,5.0,600.0,4
9202,other,4800.0,5.0,420.0,4
9203,other,3400.0,3.0,400.0,3
9204,other,600.0,1.0,33.0,1
9206,other,2600.0,3.0,147.0,3
9208,other,800.0,1.0,72.0,1
9210,other,1225.0,2.0,82.0,3
9211,other,655.0,1.0,27.0,1
9212,other,1196.0,2.0,96.0,2
9213,other,927.0,2.0,50.0,2
9214,other,600.0,1.0,18.0,1
9216,other,2800.0,4.0,200.0,4
9219,other,800.0,2.0,85.0,2
9220,other,985.0,2.0,57.0,2
9221,other,6000.0,12.0,150.0,11
9223,other,600.0,2.0,80.0,2
9224,other,1503.0,2.0,93.0,3
9229,other,1768.0,3.0,95.0,3
9230,other,3060.0,4.0,350.0,4
9231,other,800.0,1.0,32.0,1
9233,other,600.0,1.0,35.0,1
9234,other,1010.0,2.0,55.0,2
9237,other,3978.0,4.0,428.0,4
9240,other,2008.0,3.0,170.0,3
9241,other,2095.0,3.0,142.0,3
9243,other,1600.0,2.0,88.0,3
9244,other,1350.0,4.0,160.0,4
9245,other,500.0,1.0,20.0,1
9246,other,1280.0,2.0,100.0,3
9247,other,1650.0,3.0,110.0,3
9250,other,1044.0,2.0,85.0,2
9252,other,840.0,1.0,99.0,2
9255,other,3870.0,4.0,411.0,4
9257,other,1835.0,3.0,175.0,3
9260,other,425.0,1.0,15.0,1
9263,other,2380.0,4.0,242.0,4
9264,other,900.0,1.0,70.0,2
9265,other,1517.0,2.0,125.0,2
9267,other,3602.0,4.0,280.0,4
9268,other,2159.0,3.0,120.0,3
9269,other,1200.0,3.0,72.0,3
9270,other,1850.0,3.0,175.0,6
9271,other,510.0,1.0,34.0,1
9272,other,1166.0,2.0,65.0,2
9273,other,2700.0,2.0,260.0,3
9274,other,1350.0,2.0,175.0,3
9276,other,940.0,2.0,56.0,2
9279,other,1645.0,3.0,95.0,3
9281,other,1000.0,2.0,63.0,2
9283,other,1998.0,3.0,117.0,3
9286,other,1804.0,3.0,150.0,3
9287,other,1350.0,3.0,81.0,3
9289,other,3000.0,3.0,300.0,4
9293,other,1200.0,4.0,110.0,4
9295,other,1217.0,2.0,164.0,2
9298,other,600.0,1.0,45.0,1
9299,other,672.0,1.0,27.0,1
9300,other,1280.0,3.0,87.0,3
9302,other,1567.0,3.0,100.0,3
9303,other,2350.0,3.0,210.0,3
9306,other,560.0,1.0,19.0,1
9308,other,520.0,2.0,29.0,1
9309,other,1950.0,3.0,230.0,3
9310,other,600.0,1.0,58.0,1
9311,other,1000.0,1.0,19.0,1
9313,other,375.0,1.0,40.0,1
9315,other,2000.0,2.0,120.0,2
9320,other,1130.0,2.0,74.0,2
9321,other,1407.0,2.0,83.87,2
9323,other,1350.0,4.0,160.0,4
9324,other,2375.0,3.0,260.0,4
9325,other,1200.0,2.0,67.0,2
9326,other,1872.0,3.0,152.0,3
9327,other,1400.0,3.0,90.0,3
9328,other,812.0,1.0,26.0,1
9330,other,600.0,2.0,35.0,1
9344,other,1800.0,4.0,115.0,3
9346,other,1499.0,3.0,89.0,3
9349,other,1050.0,2.0,65.0,2
9350,other,905.0,2.0,50.0,2
9354,other,3155.0,3.0,315.0,3
9359,other,1464.0,2.0,135.0,3
9361,other,1200.0,2.0,75.0,2
9362,other,1707.0,3.0,171.0,3
9363,other,565.0,1.0,33.0,1
9364,other,630.0,2.0,70.0,1
9365,other,1000.0,2.0,55.0,2
9368,other,2400.0,4.0,130.0,3
9370,other,1100.0,2.0,70.0,2
9371,other,420.0,1.0,23.5,1
9373,other,1225.0,2.0,71.05,2
9374,other,1350.0,4.0,90.0,4
9375,other,3760.0,2.0,280.0,2
9376,other,3071.0,4.0,300.0,3
9381,other,1620.0,3.0,95.0,3
9382,other,560.0,1.0,21.0,1
9385,other,2250.0,3.0,180.0,3
9387,other,1350.0,2.0,45.0,1
9388,other,1209.0,2.0,100.0,2
9389,other,1500.0,3.0,95.0,3
9390,other,1000.0,2.0,60.0,2
9392,other,1200.0,4.0,130.0,4
9393,other,2250.0,3.0,199.0,3
9394,other,3700.0,4.0,314.0,4
9396,other,1405.0,3.0,169.0,3
9397,other,4800.0,6.0,420.0,4
9400,other,500.0,1.0,16.0,1
9401,other,1600.0,3.0,180.0,3
9403,other,648.0,1.0,34.0,1
9404,other,1720.0,2.0,126.0,3
9407,other,1080.0,2.0,64.0,2
9408,other,1100.0,2.0,61.0,2
9411,other,535.0,1.0,35.0,1
9414,other,1465.0,2.0,88.0,3
9415,other,1145.0,2.0,63.0,2
9416,other,3420.0,3.0,410.0,4
9417,other,1280.0,2.0,75.0,2
9418,other,680.0,3.0,60.0,2
9420,other,1738.0,3.0,110.0,3
9421,other,1500.0,3.0,90.0,3
9423,other,1050.0,2.0,110.0,2
9424,other,1541.0,2.0,181.0,2
9425,other,1275.0,2.0,105.0,2
9426,other,2048.0,3.0,206.0,3
9430,other,2320.0,2.0,160.0,3
9431,other,1237.0,3.0,78.0,3
9435,other,1200.0,2.0,140.0,4
9437,other,1160.0,2.0,75.0,2
9443,other,1155.0,2.0,65.0,2
9447,other,984.0,2.0,125.0,2
9448,other,1148.0,2.0,69.0,2
9449,other,1719.0,3.0,110.0,3
9451,other,3000.0,4.0,264.0,4
9453,other,1320.0,2.0,90.0,2
9457,other,1230.0,2.0,68.0,2
9459,other,4560.0,5.0,430.0,4
9464,other,3000.0,4.0,300.0,5
9465,other,1560.0,2.0,125.0,3
9467,other,1012.0,2.0,59.0,2
9468,other,1245.0,2.0,120.0,2
9469,other,1485.0,2.0,110.0,3
9472,other,1489.0,2.0,101.0,2
9473,other,2800.0,4.0,365.0,4
9475,other,1600.0,2.0,90.0,3
9477,other,3000.0,6.0,300.0,6
9478,other,1903.0,3.0,165.0,3
9480,other,2996.0,4.0,200.0,4
